Name,Value.videoId,Value.author,text
25,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
26,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
27,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
28,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
29,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
30,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
31,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
32,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
33,BhkBifP4aiQ,Baka no Krow,Thats cool.
34,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
35,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
36,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
37,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
38,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
39,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
40,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
41,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
42,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
43,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
44,YSAFr7by81U,Laki2Mempuni,i miss it
45,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
46,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
47,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
48,YSAFr7by81U,Krisinatorr,The good old days ??
49,YSAFr7by81U,marlyy k,2022????
50,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
51,YSAFr7by81U,Haley Bennett,This is literally stranger things
52,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
53,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
54,YSAFr7by81U,BENJAMIN V.,2022?
55,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
56,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
57,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
58,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
59,YSAFr7by81U,Lexi Sauve,Hi
60,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
61,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
62,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
63,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
64,YSAFr7by81U,Laki2Mempuni,i miss it
65,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
66,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
67,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
68,YSAFr7by81U,Krisinatorr,The good old days ??
69,YSAFr7by81U,marlyy k,2022????
70,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
71,YSAFr7by81U,Haley Bennett,This is literally stranger things
72,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
73,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
74,YSAFr7by81U,BENJAMIN V.,2022?
75,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
76,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
77,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
78,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
79,YSAFr7by81U,Lexi Sauve,Hi
80,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
81,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
82,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
83,YSAFr7by81U,SleepySabi,Rewatching in 2023 ????
84,YSAFr7by81U,Laki2Mempuni,i miss it
85,YSAFr7by81U,M Balazs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=21m00s"">21:00</a> the new level of quality gaming"
86,YSAFr7by81U,Leia,"What happened to part 4?  and there is another 1 episode missing, dont remember the number.  missing episodes messes up the whole experience"
87,YSAFr7by81U,Maria K,2022 Still love watching your playthroughs bro
88,YSAFr7by81U,Krisinatorr,The good old days ??
89,YSAFr7by81U,marlyy k,2022????
90,YSAFr7by81U,Amy Waters,Wow this gives me stranger thing vibes
91,YSAFr7by81U,Haley Bennett,This is literally stranger things
92,YSAFr7by81U,Maximus Brights,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=12m05s"">12:05</a> ???? edgar being helpful??"
93,YSAFr7by81U,crystal the temperancexp ?,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=5m08s"">5:08</a> I forgot about that song ??"
94,YSAFr7by81U,BENJAMIN V.,2022?
95,YSAFr7by81U,IGRETRO VODs,"I agree, it?s really stupid she didn?t took the camera guy out"
96,YSAFr7by81U,IGRETRO VODs,I would take money from atm any day
97,YSAFr7by81U,IGRETRO VODs,"<a href=""https://www.youtube.com/watch?v=YSAFr7by81U&amp;t=10m15s"">10:15</a> wait, so you see them as a couple? That?s not how I see it, she is more like a child, not a woman in my eyes, at least."
98,YSAFr7by81U,neo bodan naega deo keo,Camera guy is always safe :)
99,YSAFr7by81U,Lexi Sauve,Hi
100,YSAFr7by81U,justin purvis,WHY IS THE LAST VID PRIVATE
101,YSAFr7by81U,Jack Miles,"She should go to Haddonfield, if she goes to the right house she&#39;ll get a sandwich with the option of mayonnaise and mustard"
102,YSAFr7by81U,Jack Miles,"Idk what it is but when it comes to these types of games, like this, Heavy Rain and Until Dawn, Pewds seems to be able to make little predictions about the story that turn out right quite a lot"
103,mJn11-BB_pQ,Lamia Dollers,Using the hammer to open the Door was smart...??
104,mJn11-BB_pQ,Drew Roybal,What&#39;s the name of that song he played when he skipped a different map to investigate and playing
105,mJn11-BB_pQ,Jahpod,??
106,mJn11-BB_pQ,Yes yes,Day 5 of commenting on every single one of pewds videos. Video count:331
107,mJn11-BB_pQ,Ryan Berry,"Went all the way back in my favorites list and remember I subbed when I found this video, it was literally the 2nd video in my favorites playlist. 8 YEARS AGO. Wow. Always knew he?d get more popular but geez... To have grown alongside this guy is a series of memories and experiences I can?t say I have with any other entertainer and it?s kind of poetic. Thank you Felix. Hoping this cringe comment gets lost forever lol"
108,mJn11-BB_pQ,Salih eren Kîse,2020...
109,mJn11-BB_pQ,Alexander Preston,Anyone watching these classics in 2020?
110,mJn11-BB_pQ,MrMasterchief1594,Welcome here 2020
111,mJn11-BB_pQ,Asser Gunner,&quot;Downstairs its bad cause its the opposite of upstairs  &quot; ^-^
112,mJn11-BB_pQ,NamlessGamer,anyone here in 2019 like if you are
113,mJn11-BB_pQ,Laura Laenen,Ahh the good old days.
114,mJn11-BB_pQ,Morpy,Who watches at 2018????
115,mJn11-BB_pQ,Alexander Dominic Sintos,i wish pewdiepie plays more
116,mJn11-BB_pQ,IDAN TV,?? ????? ????? ??????? ?????? ???? ?? ?? ????????????
117,mJn11-BB_pQ,trycass,1 vid
118,mJn11-BB_pQ,Salih eren Kîse,2017 yeaah :D
119,mJn11-BB_pQ,Camiko,QUEM ê BR E VEIO S? PRA VER O 1¯ V?DEO????
120,mJn11-BB_pQ,K†lm†n Kassai,2017..... :-(
121,mJn11-BB_pQ,ITS_Achmad Zufri,Pewdiepie:he fast as hell<br>Me:That because you look back freakin????
122,mJn11-BB_pQ,Bolamatyp,why only 15k likes?!
123,mJn11-BB_pQ,Lamia Dollers,Using the hammer to open the Door was smart...??
124,mJn11-BB_pQ,Drew Roybal,What&#39;s the name of that song he played when he skipped a different map to investigate and playing
125,mJn11-BB_pQ,Jahpod,??
126,mJn11-BB_pQ,Yes yes,Day 5 of commenting on every single one of pewds videos. Video count:331
127,mJn11-BB_pQ,Ryan Berry,"Went all the way back in my favorites list and remember I subbed when I found this video, it was literally the 2nd video in my favorites playlist. 8 YEARS AGO. Wow. Always knew he?d get more popular but geez... To have grown alongside this guy is a series of memories and experiences I can?t say I have with any other entertainer and it?s kind of poetic. Thank you Felix. Hoping this cringe comment gets lost forever lol"
128,mJn11-BB_pQ,Salih eren Kîse,2020...
129,mJn11-BB_pQ,Alexander Preston,Anyone watching these classics in 2020?
130,mJn11-BB_pQ,MrMasterchief1594,Welcome here 2020
131,mJn11-BB_pQ,Asser Gunner,&quot;Downstairs its bad cause its the opposite of upstairs  &quot; ^-^
132,mJn11-BB_pQ,NamlessGamer,anyone here in 2019 like if you are
133,mJn11-BB_pQ,Laura Laenen,Ahh the good old days.
134,mJn11-BB_pQ,Morpy,Who watches at 2018????
135,mJn11-BB_pQ,Alexander Dominic Sintos,i wish pewdiepie plays more
136,mJn11-BB_pQ,IDAN TV,?? ????? ????? ??????? ?????? ???? ?? ?? ????????????
137,mJn11-BB_pQ,trycass,1 vid
138,mJn11-BB_pQ,Salih eren Kîse,2017 yeaah :D
139,mJn11-BB_pQ,Camiko,QUEM ê BR E VEIO S? PRA VER O 1¯ V?DEO????
140,mJn11-BB_pQ,K†lm†n Kassai,2017..... :-(
141,mJn11-BB_pQ,ITS_Achmad Zufri,Pewdiepie:he fast as hell<br>Me:That because you look back freakin????
142,mJn11-BB_pQ,Bolamatyp,why only 15k likes?!
143,mJn11-BB_pQ,Lamia Dollers,Using the hammer to open the Door was smart...??
144,mJn11-BB_pQ,Drew Roybal,What&#39;s the name of that song he played when he skipped a different map to investigate and playing
145,mJn11-BB_pQ,Jahpod,??
146,mJn11-BB_pQ,Yes yes,Day 5 of commenting on every single one of pewds videos. Video count:331
147,mJn11-BB_pQ,Ryan Berry,"Went all the way back in my favorites list and remember I subbed when I found this video, it was literally the 2nd video in my favorites playlist. 8 YEARS AGO. Wow. Always knew he?d get more popular but geez... To have grown alongside this guy is a series of memories and experiences I can?t say I have with any other entertainer and it?s kind of poetic. Thank you Felix. Hoping this cringe comment gets lost forever lol"
148,mJn11-BB_pQ,Salih eren Kîse,2020...
149,mJn11-BB_pQ,Alexander Preston,Anyone watching these classics in 2020?
150,mJn11-BB_pQ,MrMasterchief1594,Welcome here 2020
151,mJn11-BB_pQ,Asser Gunner,&quot;Downstairs its bad cause its the opposite of upstairs  &quot; ^-^
152,mJn11-BB_pQ,NamlessGamer,anyone here in 2019 like if you are
153,mJn11-BB_pQ,Laura Laenen,Ahh the good old days.
154,mJn11-BB_pQ,Morpy,Who watches at 2018????
155,mJn11-BB_pQ,Alexander Dominic Sintos,i wish pewdiepie plays more
156,mJn11-BB_pQ,IDAN TV,?? ????? ????? ??????? ?????? ???? ?? ?? ????????????
157,mJn11-BB_pQ,trycass,1 vid
158,mJn11-BB_pQ,Salih eren Kîse,2017 yeaah :D
159,mJn11-BB_pQ,Camiko,QUEM ê BR E VEIO S? PRA VER O 1¯ V?DEO????
160,mJn11-BB_pQ,K†lm†n Kassai,2017..... :-(
161,mJn11-BB_pQ,ITS_Achmad Zufri,Pewdiepie:he fast as hell<br>Me:That because you look back freakin????
162,mJn11-BB_pQ,Bolamatyp,why only 15k likes?!
163,mJn11-BB_pQ,Lamia Dollers,Using the hammer to open the Door was smart...??
164,mJn11-BB_pQ,Drew Roybal,What&#39;s the name of that song he played when he skipped a different map to investigate and playing
165,mJn11-BB_pQ,Jahpod,??
166,mJn11-BB_pQ,Yes yes,Day 5 of commenting on every single one of pewds videos. Video count:331
167,mJn11-BB_pQ,Ryan Berry,"Went all the way back in my favorites list and remember I subbed when I found this video, it was literally the 2nd video in my favorites playlist. 8 YEARS AGO. Wow. Always knew he?d get more popular but geez... To have grown alongside this guy is a series of memories and experiences I can?t say I have with any other entertainer and it?s kind of poetic. Thank you Felix. Hoping this cringe comment gets lost forever lol"
168,mJn11-BB_pQ,Salih eren Kîse,2020...
169,mJn11-BB_pQ,Alexander Preston,Anyone watching these classics in 2020?
170,mJn11-BB_pQ,MrMasterchief1594,Welcome here 2020
171,mJn11-BB_pQ,Asser Gunner,&quot;Downstairs its bad cause its the opposite of upstairs  &quot; ^-^
172,mJn11-BB_pQ,NamlessGamer,anyone here in 2019 like if you are
173,mJn11-BB_pQ,Laura Laenen,Ahh the good old days.
174,mJn11-BB_pQ,Morpy,Who watches at 2018????
175,mJn11-BB_pQ,Alexander Dominic Sintos,i wish pewdiepie plays more
176,mJn11-BB_pQ,IDAN TV,?? ????? ????? ??????? ?????? ???? ?? ?? ????????????
177,mJn11-BB_pQ,trycass,1 vid
178,mJn11-BB_pQ,Salih eren Kîse,2017 yeaah :D
179,mJn11-BB_pQ,Camiko,QUEM ê BR E VEIO S? PRA VER O 1¯ V?DEO????
180,mJn11-BB_pQ,K†lm†n Kassai,2017..... :-(
181,mJn11-BB_pQ,ITS_Achmad Zufri,Pewdiepie:he fast as hell<br>Me:That because you look back freakin????
182,mJn11-BB_pQ,Bolamatyp,why only 15k likes?!
183,gruTi-jstyM,Lamia Dollers,The zombies are slow like The walking Dead...
184,gruTi-jstyM,Dennis Cowley,"Remember watching this so long ago, recently picked up no more room in hell and saw this again, good times"
185,gruTi-jstyM,PlayerOne,What happened to PewDiePie and cry ?
186,gruTi-jstyM,FOUR,would you look at that a new comment
187,gruTi-jstyM,TMC_Guy,see you all in another 10 year when this gonna get recommended
188,gruTi-jstyM,gamer,Cry forgot the gun
189,gruTi-jstyM,WheatleyThe_BigMoron _,omg these 8 yr old commeNts
190,gruTi-jstyM,ChaoticKrash,8 years ago??
191,gruTi-jstyM,clarkipie,"Ngl, he&#39;s friend&#39;s seems to be dream!? Wtf ????"
192,gruTi-jstyM,???? ????? ???,They don?t even know how to play .
193,gruTi-jstyM,Yes yes,Day 9 of commenting on every single one of pewds videos. Video count:535
194,gruTi-jstyM,Darth Xymphor,"Me in 2020:    <a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=0m45s"">0:45</a>"
195,gruTi-jstyM,Hellyeah,"After seeing this vid, i can definitely say there is no game that i know of that pewds didn&#39;t play.<br>DAT YOUTUBE GRIND THO."
196,gruTi-jstyM,CivTheGhost,BRO FIST!
197,gruTi-jstyM,Bweany,"<a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=3m35s"">3:35</a> &quot;BLUBBA&quot; lol"
198,gruTi-jstyM,HitSpaceBar,Newest comment was 3 weeks ago
199,gruTi-jstyM,Grotesque,pewds you should play NMRIH more
200,gruTi-jstyM,Lipster,Broday everyday
201,gruTi-jstyM,Kevin Tuazon,Take me back to 2012 haha
202,gruTi-jstyM,ryry4334,F
203,gruTi-jstyM,Lamia Dollers,The zombies are slow like The walking Dead...
204,gruTi-jstyM,Dennis Cowley,"Remember watching this so long ago, recently picked up no more room in hell and saw this again, good times"
205,gruTi-jstyM,PlayerOne,What happened to PewDiePie and cry ?
206,gruTi-jstyM,FOUR,would you look at that a new comment
207,gruTi-jstyM,TMC_Guy,see you all in another 10 year when this gonna get recommended
208,gruTi-jstyM,gamer,Cry forgot the gun
209,gruTi-jstyM,WheatleyThe_BigMoron _,omg these 8 yr old commeNts
210,gruTi-jstyM,ChaoticKrash,8 years ago??
211,gruTi-jstyM,clarkipie,"Ngl, he&#39;s friend&#39;s seems to be dream!? Wtf ????"
212,gruTi-jstyM,???? ????? ???,They don?t even know how to play .
213,gruTi-jstyM,Yes yes,Day 9 of commenting on every single one of pewds videos. Video count:535
214,gruTi-jstyM,Darth Xymphor,"Me in 2020:    <a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=0m45s"">0:45</a>"
215,gruTi-jstyM,Hellyeah,"After seeing this vid, i can definitely say there is no game that i know of that pewds didn&#39;t play.<br>DAT YOUTUBE GRIND THO."
216,gruTi-jstyM,CivTheGhost,BRO FIST!
217,gruTi-jstyM,Bweany,"<a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=3m35s"">3:35</a> &quot;BLUBBA&quot; lol"
218,gruTi-jstyM,HitSpaceBar,Newest comment was 3 weeks ago
219,gruTi-jstyM,Grotesque,pewds you should play NMRIH more
220,gruTi-jstyM,Lipster,Broday everyday
221,gruTi-jstyM,Kevin Tuazon,Take me back to 2012 haha
222,gruTi-jstyM,ryry4334,F
223,gruTi-jstyM,Lamia Dollers,The zombies are slow like The walking Dead...
224,gruTi-jstyM,Dennis Cowley,"Remember watching this so long ago, recently picked up no more room in hell and saw this again, good times"
225,gruTi-jstyM,PlayerOne,What happened to PewDiePie and cry ?
226,gruTi-jstyM,FOUR,would you look at that a new comment
227,gruTi-jstyM,TMC_Guy,see you all in another 10 year when this gonna get recommended
228,gruTi-jstyM,gamer,Cry forgot the gun
229,gruTi-jstyM,WheatleyThe_BigMoron _,omg these 8 yr old commeNts
230,gruTi-jstyM,ChaoticKrash,8 years ago??
231,gruTi-jstyM,clarkipie,"Ngl, he&#39;s friend&#39;s seems to be dream!? Wtf ????"
232,gruTi-jstyM,???? ????? ???,They don?t even know how to play .
233,gruTi-jstyM,Yes yes,Day 9 of commenting on every single one of pewds videos. Video count:535
234,gruTi-jstyM,Darth Xymphor,"Me in 2020:    <a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=0m45s"">0:45</a>"
235,gruTi-jstyM,Hellyeah,"After seeing this vid, i can definitely say there is no game that i know of that pewds didn&#39;t play.<br>DAT YOUTUBE GRIND THO."
236,gruTi-jstyM,CivTheGhost,BRO FIST!
237,gruTi-jstyM,Bweany,"<a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=3m35s"">3:35</a> &quot;BLUBBA&quot; lol"
238,gruTi-jstyM,HitSpaceBar,Newest comment was 3 weeks ago
239,gruTi-jstyM,Grotesque,pewds you should play NMRIH more
240,gruTi-jstyM,Lipster,Broday everyday
241,gruTi-jstyM,Kevin Tuazon,Take me back to 2012 haha
242,gruTi-jstyM,ryry4334,F
243,gruTi-jstyM,Lamia Dollers,The zombies are slow like The walking Dead...
244,gruTi-jstyM,Dennis Cowley,"Remember watching this so long ago, recently picked up no more room in hell and saw this again, good times"
245,gruTi-jstyM,PlayerOne,What happened to PewDiePie and cry ?
246,gruTi-jstyM,FOUR,would you look at that a new comment
247,gruTi-jstyM,TMC_Guy,see you all in another 10 year when this gonna get recommended
248,gruTi-jstyM,gamer,Cry forgot the gun
249,gruTi-jstyM,WheatleyThe_BigMoron _,omg these 8 yr old commeNts
250,gruTi-jstyM,ChaoticKrash,8 years ago??
251,gruTi-jstyM,clarkipie,"Ngl, he&#39;s friend&#39;s seems to be dream!? Wtf ????"
252,gruTi-jstyM,???? ????? ???,They don?t even know how to play .
253,gruTi-jstyM,Yes yes,Day 9 of commenting on every single one of pewds videos. Video count:535
254,gruTi-jstyM,Darth Xymphor,"Me in 2020:    <a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=0m45s"">0:45</a>"
255,gruTi-jstyM,Hellyeah,"After seeing this vid, i can definitely say there is no game that i know of that pewds didn&#39;t play.<br>DAT YOUTUBE GRIND THO."
256,gruTi-jstyM,CivTheGhost,BRO FIST!
257,gruTi-jstyM,Bweany,"<a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=3m35s"">3:35</a> &quot;BLUBBA&quot; lol"
258,gruTi-jstyM,HitSpaceBar,Newest comment was 3 weeks ago
259,gruTi-jstyM,Grotesque,pewds you should play NMRIH more
260,gruTi-jstyM,Lipster,Broday everyday
261,gruTi-jstyM,Kevin Tuazon,Take me back to 2012 haha
262,gruTi-jstyM,ryry4334,F
263,gruTi-jstyM,Lamia Dollers,The zombies are slow like The walking Dead...
264,gruTi-jstyM,Dennis Cowley,"Remember watching this so long ago, recently picked up no more room in hell and saw this again, good times"
265,gruTi-jstyM,PlayerOne,What happened to PewDiePie and cry ?
266,gruTi-jstyM,FOUR,would you look at that a new comment
267,gruTi-jstyM,TMC_Guy,see you all in another 10 year when this gonna get recommended
268,gruTi-jstyM,gamer,Cry forgot the gun
269,gruTi-jstyM,WheatleyThe_BigMoron _,omg these 8 yr old commeNts
270,gruTi-jstyM,ChaoticKrash,8 years ago??
271,gruTi-jstyM,clarkipie,"Ngl, he&#39;s friend&#39;s seems to be dream!? Wtf ????"
272,gruTi-jstyM,???? ????? ???,They don?t even know how to play .
273,gruTi-jstyM,Yes yes,Day 9 of commenting on every single one of pewds videos. Video count:535
274,gruTi-jstyM,Darth Xymphor,"Me in 2020:    <a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=0m45s"">0:45</a>"
275,gruTi-jstyM,Hellyeah,"After seeing this vid, i can definitely say there is no game that i know of that pewds didn&#39;t play.<br>DAT YOUTUBE GRIND THO."
276,gruTi-jstyM,CivTheGhost,BRO FIST!
277,gruTi-jstyM,Bweany,"<a href=""https://www.youtube.com/watch?v=gruTi-jstyM&amp;t=3m35s"">3:35</a> &quot;BLUBBA&quot; lol"
278,gruTi-jstyM,HitSpaceBar,Newest comment was 3 weeks ago
279,gruTi-jstyM,Grotesque,pewds you should play NMRIH more
280,gruTi-jstyM,Lipster,Broday everyday
281,gruTi-jstyM,Kevin Tuazon,Take me back to 2012 haha
282,gruTi-jstyM,ryry4334,F
283,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
284,BhkBifP4aiQ,Baka no Krow,Thats cool.
285,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
286,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
287,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
288,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
289,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
290,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
291,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
292,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
293,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
294,QPHXSIODfz0,Shen,Revisiting the classics once again ????
295,QPHXSIODfz0,Genesis Osuna,I miss this pewdiepie
296,QPHXSIODfz0,SC4 REACTOR,2013 PLANT
297,QPHXSIODfz0,StoneAF,"Pewds and his intros, &quot;Welcome back to parasoniac/ paranormal.&quot;"
298,QPHXSIODfz0,Yes yes,Day 21 of commenting on every single one of pewds videos. Video count:1073
299,QPHXSIODfz0,Michael Chandra,Whats the name of the song on the piano part ?
300,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earliest upload
301,QPHXSIODfz0,The Harrerei,i scrolled through pewdiepies videos to find the earlies upload
302,QPHXSIODfz0,brandon modesto,welcome to the last vid
303,QPHXSIODfz0,???,??? ???? ? ?? ?? ?? ??? ??
304,QPHXSIODfz0,hunter Marwan,2020  ???
305,QPHXSIODfz0,stupid,Hi im the future and im back to see the old video of pewdiepie say <br><br><br><br><br>HI
306,QPHXSIODfz0,Alexia,"<a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=0m16s"">0:16</a> his reaction after the burp is hilarious"
307,QPHXSIODfz0,James Cordero,Notice me senpai. ??
308,QPHXSIODfz0,El Nano :3,"I&#39;m watch this videos and see below the pewds merchandise and in mine minds think... this man never change, still relevant :3"
309,QPHXSIODfz0,imbel,Ima wear my headphones since this ep cuz its late at night and I don&#39;t wanna wake anybody up ;)
310,QPHXSIODfz0,Sabilaziz21,"that scream tho <a href=""https://www.youtube.com/watch?v=QPHXSIODfz0&amp;t=9m09s"">9:09</a>"
311,QPHXSIODfz0,Ethan Sami,The double back trick... i use jukes like that in dbd but 2019... anyone
