Name,Value.videoId,Value.author,text
49,7ebamFopT_0,Tamerrae B,"How many people did they think were SLEEPING through that night?  Next time, make announcements throughout  the night."
50,7ebamFopT_0,SJP,Those ships are made for a lot bigger storms in the open ocean. Don?t let any of these passengers go transatlantic
51,7ebamFopT_0,Sheree Rockdaschel,All the more reason not to go on a cruise ship or any ship at all in the vastness of the sea. I am definitely a land lover. I love the sea to look at but it is for the creatures of the sea.
52,7ebamFopT_0,Jay Pence,I think the captain was too busy to go on the deck shake their hands.
53,7ebamFopT_0,Rob Pate,Gee?.harden up people.
54,7ebamFopT_0,Daniel Gruben,What do you expect when you book a Trip of The &quot;Spirit Airlines&quot; of the sea?????
55,7ebamFopT_0,Matthew Hahn,Oh dear
56,7ebamFopT_0,Morgan James,Abandon ship LMAO yes girl because jumping off of a perfectly good ship during a storm is wayyyy safer than just staying on it until the storm is over ?? you?re on the ocean bro. I don?t know why this is so shocking to you anyone
57,7ebamFopT_0,TheStiggggg,"Was it smart to enter a known storm ... no. Crew did a good job of keeping the ship afloat. The communication breakdown is a big failure, keeping everyone up to date vs suddenly calling abandon ship has drastically different outcomes."
58,7ebamFopT_0,Rick Horejsi,"Cruise ships have always been a joke,   big deal ???????????????????????? no one to blame but themselves ??????????"
59,7ebamFopT_0,Jason Gray,"<a href=""https://youtu.be/JhBTNOCq_60"">https://youtu.be/JhBTNOCq_60</a>"
60,7ebamFopT_0,motaz1975,"so nobody talks about the rest of the cruise, just the bad part lol! storms at sea happen. that storm was no joke. it looked like a hurricane and was huge. there was no avoiding it."
61,6s-DXTBIkrA,Life in Tornado alley,"Yeah, tip #1 don&#39;t be like that stupid woman who walked her dogs during a storm. You will be taken out as she was."
62,6s-DXTBIkrA,EmBee,Here as a geography student
63,6s-DXTBIkrA,Kevin St.Denis,Don?t go outside during a lightning storm!  ??
64,6s-DXTBIkrA,Life in Tornado alley,"Yeah, tip #1 don&#39;t be like that stupid woman who walked her dogs during a storm. You will be taken out as she was."
65,6s-DXTBIkrA,EmBee,Here as a geography student
66,6s-DXTBIkrA,Kevin St.Denis,Don?t go outside during a lightning storm!  ??
67,6s-DXTBIkrA,Life in Tornado alley,"Yeah, tip #1 don&#39;t be like that stupid woman who walked her dogs during a storm. You will be taken out as she was."
68,6s-DXTBIkrA,EmBee,Here as a geography student
69,6s-DXTBIkrA,Kevin St.Denis,Don?t go outside during a lightning storm!  ??
70,df-NloNj4dA,MATT C,He obviously supports Ukraine with that flag!
71,df-NloNj4dA,Mountian Breed,Look this guys nutts    litterally . .naw gutt  says ut feels well jus funky . But i wont bire you with theories.  . peace
72,df-NloNj4dA,Terry Adkins,"Most likely its staged by the FBI if it was real they would have shot and killed the man, its fake as a 3 dollar bill, its fake weak bullshit"
73,df-NloNj4dA,entrthedragon,But the presidents already been dead and is now a zombie ?????
74,df-NloNj4dA,Aceofdiamonds444,Must be another one of those white supremacists Biden keeps warning us about.lmao
75,df-NloNj4dA,Frank Degennaro,The behavior of a Natzi  supporter...<br>AMERICA STAY VIGILANT. ????????????
76,df-NloNj4dA,Mike,This just as Marjorie Taylor Greene accuses Bidens of receiving money from CCP
77,df-NloNj4dA,George P Briles,"Yeah wait till you see the pictures of the dude that was supposedly driving the U-Haul! Doesn&#39;t look much like what you would commonly think of as a Nazi affiliated individual, it really looks to me like the hoodoo gurus are at work again supplying the media with degenerative fodder and bad social programming!"
78,df-NloNj4dA,J. Lee,He&#39;s not getting his damage deposit back.
79,df-NloNj4dA,Islandstyles,Wouldn&#39;t expect Apu from the Simpsons was a White Supremacist.
80,df-NloNj4dA,Becka,"YEA, THEY DONT KNOW IF THEY LOVE ALLAH OR WHITE PEOPLE. SEEING AS THEY ARE NOT WHITE PEOPLE  I CALL BULLCRAP...SMELLS LIKE CIA."
81,df-NloNj4dA,Tha Peacock,?Blocks from the White House? So if I rip a fart 2 blocks from the East Lawn can I get charged with a bio weapon attack?
82,df-NloNj4dA,Michele Jackson,Wow. It?s almost like there is a high degree of security at the White House. Those barriers almost seem built to be idiot proof. Who knew?
83,df-NloNj4dA,gemcan54,"RIGHT WING FAKE STORY NOT COMPLETE WITHOUT A NAZI FLAG.   CHESTERFIELD, MO ALSO THE SAME CITY WHERE MICHAEL AVENATTI WENT TO SCHOOL."
84,df-NloNj4dA,Roshan ROSHAN,Fake news
85,df-NloNj4dA,Samuel Reed,FJB
86,df-NloNj4dA,Mike Murphy,"Obviously this was planned in advance, the van was because his next stop was going to be to buy adult diapers for Joe."
87,df-NloNj4dA,Sid Ali,Evil bastard SOB why the hell do people do such stuff
88,df-NloNj4dA,Brett Cooper,So that was a test run.
89,df-NloNj4dA,J Tsy,They have  a Detective Robot ?? ?? on the protection they have all the future stuff
90,df-NloNj4dA,MATT C,He obviously supports Ukraine with that flag!
91,df-NloNj4dA,Mountian Breed,Look this guys nutts    litterally . .naw gutt  says ut feels well jus funky . But i wont bire you with theories.  . peace
92,df-NloNj4dA,Terry Adkins,"Most likely its staged by the FBI if it was real they would have shot and killed the man, its fake as a 3 dollar bill, its fake weak bullshit"
93,df-NloNj4dA,entrthedragon,But the presidents already been dead and is now a zombie ?????
94,df-NloNj4dA,Aceofdiamonds444,Must be another one of those white supremacists Biden keeps warning us about.lmao
95,df-NloNj4dA,Frank Degennaro,The behavior of a Natzi  supporter...<br>AMERICA STAY VIGILANT. ????????????
96,df-NloNj4dA,Mike,This just as Marjorie Taylor Greene accuses Bidens of receiving money from CCP
97,df-NloNj4dA,George P Briles,"Yeah wait till you see the pictures of the dude that was supposedly driving the U-Haul! Doesn&#39;t look much like what you would commonly think of as a Nazi affiliated individual, it really looks to me like the hoodoo gurus are at work again supplying the media with degenerative fodder and bad social programming!"
98,df-NloNj4dA,J. Lee,He&#39;s not getting his damage deposit back.
99,df-NloNj4dA,Islandstyles,Wouldn&#39;t expect Apu from the Simpsons was a White Supremacist.
100,df-NloNj4dA,Becka,"YEA, THEY DONT KNOW IF THEY LOVE ALLAH OR WHITE PEOPLE. SEEING AS THEY ARE NOT WHITE PEOPLE  I CALL BULLCRAP...SMELLS LIKE CIA."
101,df-NloNj4dA,Tha Peacock,?Blocks from the White House? So if I rip a fart 2 blocks from the East Lawn can I get charged with a bio weapon attack?
102,df-NloNj4dA,Michele Jackson,Wow. It?s almost like there is a high degree of security at the White House. Those barriers almost seem built to be idiot proof. Who knew?
103,df-NloNj4dA,gemcan54,"RIGHT WING FAKE STORY NOT COMPLETE WITHOUT A NAZI FLAG.   CHESTERFIELD, MO ALSO THE SAME CITY WHERE MICHAEL AVENATTI WENT TO SCHOOL."
104,df-NloNj4dA,Roshan ROSHAN,Fake news
105,df-NloNj4dA,Samuel Reed,FJB
106,df-NloNj4dA,Mike Murphy,"Obviously this was planned in advance, the van was because his next stop was going to be to buy adult diapers for Joe."
107,df-NloNj4dA,Sid Ali,Evil bastard SOB why the hell do people do such stuff
108,df-NloNj4dA,Brett Cooper,So that was a test run.
109,df-NloNj4dA,J Tsy,They have  a Detective Robot ?? ?? on the protection they have all the future stuff
110,df-NloNj4dA,MATT C,He obviously supports Ukraine with that flag!
111,df-NloNj4dA,Mountian Breed,Look this guys nutts    litterally . .naw gutt  says ut feels well jus funky . But i wont bire you with theories.  . peace
112,df-NloNj4dA,Terry Adkins,"Most likely its staged by the FBI if it was real they would have shot and killed the man, its fake as a 3 dollar bill, its fake weak bullshit"
113,df-NloNj4dA,entrthedragon,But the presidents already been dead and is now a zombie ?????
114,df-NloNj4dA,Aceofdiamonds444,Must be another one of those white supremacists Biden keeps warning us about.lmao
115,df-NloNj4dA,Frank Degennaro,The behavior of a Natzi  supporter...<br>AMERICA STAY VIGILANT. ????????????
116,df-NloNj4dA,Mike,This just as Marjorie Taylor Greene accuses Bidens of receiving money from CCP
117,df-NloNj4dA,George P Briles,"Yeah wait till you see the pictures of the dude that was supposedly driving the U-Haul! Doesn&#39;t look much like what you would commonly think of as a Nazi affiliated individual, it really looks to me like the hoodoo gurus are at work again supplying the media with degenerative fodder and bad social programming!"
118,df-NloNj4dA,J. Lee,He&#39;s not getting his damage deposit back.
119,df-NloNj4dA,Islandstyles,Wouldn&#39;t expect Apu from the Simpsons was a White Supremacist.
120,df-NloNj4dA,Becka,"YEA, THEY DONT KNOW IF THEY LOVE ALLAH OR WHITE PEOPLE. SEEING AS THEY ARE NOT WHITE PEOPLE  I CALL BULLCRAP...SMELLS LIKE CIA."
121,df-NloNj4dA,Tha Peacock,?Blocks from the White House? So if I rip a fart 2 blocks from the East Lawn can I get charged with a bio weapon attack?
122,df-NloNj4dA,Michele Jackson,Wow. It?s almost like there is a high degree of security at the White House. Those barriers almost seem built to be idiot proof. Who knew?
123,df-NloNj4dA,gemcan54,"RIGHT WING FAKE STORY NOT COMPLETE WITHOUT A NAZI FLAG.   CHESTERFIELD, MO ALSO THE SAME CITY WHERE MICHAEL AVENATTI WENT TO SCHOOL."
124,df-NloNj4dA,Roshan ROSHAN,Fake news
125,df-NloNj4dA,Samuel Reed,FJB
126,df-NloNj4dA,Mike Murphy,"Obviously this was planned in advance, the van was because his next stop was going to be to buy adult diapers for Joe."
127,df-NloNj4dA,Sid Ali,Evil bastard SOB why the hell do people do such stuff
128,df-NloNj4dA,Brett Cooper,So that was a test run.
129,df-NloNj4dA,J Tsy,They have  a Detective Robot ?? ?? on the protection they have all the future stuff
130,df-NloNj4dA,MATT C,He obviously supports Ukraine with that flag!
131,df-NloNj4dA,Mountian Breed,Look this guys nutts    litterally . .naw gutt  says ut feels well jus funky . But i wont bire you with theories.  . peace
132,df-NloNj4dA,Terry Adkins,"Most likely its staged by the FBI if it was real they would have shot and killed the man, its fake as a 3 dollar bill, its fake weak bullshit"
133,df-NloNj4dA,entrthedragon,But the presidents already been dead and is now a zombie ?????
134,df-NloNj4dA,Aceofdiamonds444,Must be another one of those white supremacists Biden keeps warning us about.lmao
135,df-NloNj4dA,Frank Degennaro,The behavior of a Natzi  supporter...<br>AMERICA STAY VIGILANT. ????????????
136,df-NloNj4dA,Mike,This just as Marjorie Taylor Greene accuses Bidens of receiving money from CCP
137,df-NloNj4dA,George P Briles,"Yeah wait till you see the pictures of the dude that was supposedly driving the U-Haul! Doesn&#39;t look much like what you would commonly think of as a Nazi affiliated individual, it really looks to me like the hoodoo gurus are at work again supplying the media with degenerative fodder and bad social programming!"
138,df-NloNj4dA,J. Lee,He&#39;s not getting his damage deposit back.
139,df-NloNj4dA,Islandstyles,Wouldn&#39;t expect Apu from the Simpsons was a White Supremacist.
140,df-NloNj4dA,Becka,"YEA, THEY DONT KNOW IF THEY LOVE ALLAH OR WHITE PEOPLE. SEEING AS THEY ARE NOT WHITE PEOPLE  I CALL BULLCRAP...SMELLS LIKE CIA."
141,df-NloNj4dA,Tha Peacock,?Blocks from the White House? So if I rip a fart 2 blocks from the East Lawn can I get charged with a bio weapon attack?
142,df-NloNj4dA,Michele Jackson,Wow. It?s almost like there is a high degree of security at the White House. Those barriers almost seem built to be idiot proof. Who knew?
143,df-NloNj4dA,gemcan54,"RIGHT WING FAKE STORY NOT COMPLETE WITHOUT A NAZI FLAG.   CHESTERFIELD, MO ALSO THE SAME CITY WHERE MICHAEL AVENATTI WENT TO SCHOOL."
144,df-NloNj4dA,Roshan ROSHAN,Fake news
145,df-NloNj4dA,Samuel Reed,FJB
146,df-NloNj4dA,Mike Murphy,"Obviously this was planned in advance, the van was because his next stop was going to be to buy adult diapers for Joe."
147,df-NloNj4dA,Sid Ali,Evil bastard SOB why the hell do people do such stuff
148,df-NloNj4dA,Brett Cooper,So that was a test run.
149,df-NloNj4dA,J Tsy,They have  a Detective Robot ?? ?? on the protection they have all the future stuff
150,duLRstofvj0,?????,"Bandera and HDolf Aitler were friends and spread nationalism together until 1944. They ruthlessly killed many peaceful civilians in World War II in Ukraine and today the media support Natzis.  Western politicians are bred like animals by Klausu Schwaab, these politicians are puppets from the west, the antichristians.  in the churches in the West there are even gay priests, which is forbidden according to the Bible.  The West is no longer a Christian country, now the West is atheistic and gay."
151,duLRstofvj0,CURTIS UWUIGBE,"Where are the USA, and NATO Patriots etc?"
152,duLRstofvj0,MrJudges4u,"Biden is a damn coward. How dare he and NATO allow this carnage to continue. If I were POTUS, Putin  would be destroyed !!!"
153,duLRstofvj0,Stiggie Stigwood,Putin ?fights? like the chickenshit he is.
154,duLRstofvj0,sixteen ,Japanese empire ??
155,duLRstofvj0,Peter William,This war should  stop immediately  because  NATO  and American  cannot  win this war against  Russia.
156,duLRstofvj0,kihembo allan,"What a platoon!!! <a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m13s"">1:13</a>"
157,duLRstofvj0,Ben shafran,URAAA FOR THE WORLD.....
158,duLRstofvj0,Nuy?n Tu?n Anh,"<a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m04s"">1:04</a> why the Hell that guy look so chill is he the guy who survive the little boy and fat man"
159,duLRstofvj0,moby108,Now show the drone strike in moscow from Ukraine. None of these warmongers are innocent.
160,duLRstofvj0,400 subs?,Slava Ukraine!
161,duLRstofvj0,Nakir Tutuhsahid,Uraine loss
162,duLRstofvj0,hung nguyen,Don&#39;t shoot missile at russia just shoot at their warship instead
163,duLRstofvj0,Planet,"??? ?????? ????, ??? ??? ???? ??"
164,duLRstofvj0,Pamela Schlegel,The opening content of kids excitedly running out of their school while adults just casually stand by on the street. Believable.
165,duLRstofvj0,Richard St. John,This must be a terroris actiivity from Russia.
166,duLRstofvj0,Theresa1,Russia targets the innocent.
167,duLRstofvj0,Roman Filinov,Why are those tanks have nazzi cross on them ?
168,duLRstofvj0,Bryant F,Weapons manufactures and monopolies are loving it. Hail to the One who is absolutely more powerful.
169,duLRstofvj0,?????,"Bandera and HDolf Aitler were friends and spread nationalism together until 1944. They ruthlessly killed many peaceful civilians in World War II in Ukraine and today the media support Natzis.  Western politicians are bred like animals by Klausu Schwaab, these politicians are puppets from the west, the antichristians.  in the churches in the West there are even gay priests, which is forbidden according to the Bible.  The West is no longer a Christian country, now the West is atheistic and gay."
170,duLRstofvj0,CURTIS UWUIGBE,"Where are the USA, and NATO Patriots etc?"
171,duLRstofvj0,MrJudges4u,"Biden is a damn coward. How dare he and NATO allow this carnage to continue. If I were POTUS, Putin  would be destroyed !!!"
172,duLRstofvj0,Stiggie Stigwood,Putin ?fights? like the chickenshit he is.
173,duLRstofvj0,sixteen ,Japanese empire ??
174,duLRstofvj0,Peter William,This war should  stop immediately  because  NATO  and American  cannot  win this war against  Russia.
175,duLRstofvj0,kihembo allan,"What a platoon!!! <a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m13s"">1:13</a>"
176,duLRstofvj0,Ben shafran,URAAA FOR THE WORLD.....
177,duLRstofvj0,Nuy?n Tu?n Anh,"<a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m04s"">1:04</a> why the Hell that guy look so chill is he the guy who survive the little boy and fat man"
178,duLRstofvj0,moby108,Now show the drone strike in moscow from Ukraine. None of these warmongers are innocent.
179,duLRstofvj0,400 subs?,Slava Ukraine!
180,duLRstofvj0,Nakir Tutuhsahid,Uraine loss
181,duLRstofvj0,hung nguyen,Don&#39;t shoot missile at russia just shoot at their warship instead
182,duLRstofvj0,Planet,"??? ?????? ????, ??? ??? ???? ??"
183,duLRstofvj0,Pamela Schlegel,The opening content of kids excitedly running out of their school while adults just casually stand by on the street. Believable.
184,duLRstofvj0,Richard St. John,This must be a terroris actiivity from Russia.
185,duLRstofvj0,Theresa1,Russia targets the innocent.
186,duLRstofvj0,Roman Filinov,Why are those tanks have nazzi cross on them ?
187,duLRstofvj0,Bryant F,Weapons manufactures and monopolies are loving it. Hail to the One who is absolutely more powerful.
188,duLRstofvj0,?????,"Bandera and HDolf Aitler were friends and spread nationalism together until 1944. They ruthlessly killed many peaceful civilians in World War II in Ukraine and today the media support Natzis.  Western politicians are bred like animals by Klausu Schwaab, these politicians are puppets from the west, the antichristians.  in the churches in the West there are even gay priests, which is forbidden according to the Bible.  The West is no longer a Christian country, now the West is atheistic and gay."
189,duLRstofvj0,CURTIS UWUIGBE,"Where are the USA, and NATO Patriots etc?"
190,duLRstofvj0,MrJudges4u,"Biden is a damn coward. How dare he and NATO allow this carnage to continue. If I were POTUS, Putin  would be destroyed !!!"
191,duLRstofvj0,Stiggie Stigwood,Putin ?fights? like the chickenshit he is.
192,duLRstofvj0,sixteen ,Japanese empire ??
193,duLRstofvj0,Peter William,This war should  stop immediately  because  NATO  and American  cannot  win this war against  Russia.
194,duLRstofvj0,kihembo allan,"What a platoon!!! <a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m13s"">1:13</a>"
195,duLRstofvj0,Ben shafran,URAAA FOR THE WORLD.....
196,duLRstofvj0,Nuy?n Tu?n Anh,"<a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m04s"">1:04</a> why the Hell that guy look so chill is he the guy who survive the little boy and fat man"
197,duLRstofvj0,moby108,Now show the drone strike in moscow from Ukraine. None of these warmongers are innocent.
198,duLRstofvj0,400 subs?,Slava Ukraine!
199,duLRstofvj0,Nakir Tutuhsahid,Uraine loss
200,duLRstofvj0,hung nguyen,Don&#39;t shoot missile at russia just shoot at their warship instead
201,duLRstofvj0,Planet,"??? ?????? ????, ??? ??? ???? ??"
202,duLRstofvj0,Pamela Schlegel,The opening content of kids excitedly running out of their school while adults just casually stand by on the street. Believable.
203,duLRstofvj0,Richard St. John,This must be a terroris actiivity from Russia.
204,duLRstofvj0,Theresa1,Russia targets the innocent.
205,duLRstofvj0,Roman Filinov,Why are those tanks have nazzi cross on them ?
206,duLRstofvj0,Bryant F,Weapons manufactures and monopolies are loving it. Hail to the One who is absolutely more powerful.
207,duLRstofvj0,?????,"Bandera and HDolf Aitler were friends and spread nationalism together until 1944. They ruthlessly killed many peaceful civilians in World War II in Ukraine and today the media support Natzis.  Western politicians are bred like animals by Klausu Schwaab, these politicians are puppets from the west, the antichristians.  in the churches in the West there are even gay priests, which is forbidden according to the Bible.  The West is no longer a Christian country, now the West is atheistic and gay."
208,duLRstofvj0,CURTIS UWUIGBE,"Where are the USA, and NATO Patriots etc?"
209,duLRstofvj0,MrJudges4u,"Biden is a damn coward. How dare he and NATO allow this carnage to continue. If I were POTUS, Putin  would be destroyed !!!"
210,duLRstofvj0,Stiggie Stigwood,Putin ?fights? like the chickenshit he is.
211,duLRstofvj0,sixteen ,Japanese empire ??
212,duLRstofvj0,Peter William,This war should  stop immediately  because  NATO  and American  cannot  win this war against  Russia.
213,duLRstofvj0,kihembo allan,"What a platoon!!! <a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m13s"">1:13</a>"
214,duLRstofvj0,Ben shafran,URAAA FOR THE WORLD.....
215,duLRstofvj0,Nuy?n Tu?n Anh,"<a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m04s"">1:04</a> why the Hell that guy look so chill is he the guy who survive the little boy and fat man"
216,duLRstofvj0,moby108,Now show the drone strike in moscow from Ukraine. None of these warmongers are innocent.
217,duLRstofvj0,400 subs?,Slava Ukraine!
218,duLRstofvj0,Nakir Tutuhsahid,Uraine loss
219,duLRstofvj0,hung nguyen,Don&#39;t shoot missile at russia just shoot at their warship instead
220,duLRstofvj0,Planet,"??? ?????? ????, ??? ??? ???? ??"
221,duLRstofvj0,Pamela Schlegel,The opening content of kids excitedly running out of their school while adults just casually stand by on the street. Believable.
222,duLRstofvj0,Richard St. John,This must be a terroris actiivity from Russia.
223,duLRstofvj0,Theresa1,Russia targets the innocent.
224,duLRstofvj0,Roman Filinov,Why are those tanks have nazzi cross on them ?
225,duLRstofvj0,Bryant F,Weapons manufactures and monopolies are loving it. Hail to the One who is absolutely more powerful.
226,duLRstofvj0,?????,"Bandera and HDolf Aitler were friends and spread nationalism together until 1944. They ruthlessly killed many peaceful civilians in World War II in Ukraine and today the media support Natzis.  Western politicians are bred like animals by Klausu Schwaab, these politicians are puppets from the west, the antichristians.  in the churches in the West there are even gay priests, which is forbidden according to the Bible.  The West is no longer a Christian country, now the West is atheistic and gay."
227,duLRstofvj0,CURTIS UWUIGBE,"Where are the USA, and NATO Patriots etc?"
228,duLRstofvj0,MrJudges4u,"Biden is a damn coward. How dare he and NATO allow this carnage to continue. If I were POTUS, Putin  would be destroyed !!!"
229,duLRstofvj0,Stiggie Stigwood,Putin ?fights? like the chickenshit he is.
230,duLRstofvj0,sixteen ,Japanese empire ??
231,duLRstofvj0,Peter William,This war should  stop immediately  because  NATO  and American  cannot  win this war against  Russia.
232,duLRstofvj0,kihembo allan,"What a platoon!!! <a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m13s"">1:13</a>"
233,duLRstofvj0,Ben shafran,URAAA FOR THE WORLD.....
234,duLRstofvj0,Nuy?n Tu?n Anh,"<a href=""https://www.youtube.com/watch?v=duLRstofvj0&amp;t=1m04s"">1:04</a> why the Hell that guy look so chill is he the guy who survive the little boy and fat man"
235,duLRstofvj0,moby108,Now show the drone strike in moscow from Ukraine. None of these warmongers are innocent.
236,duLRstofvj0,400 subs?,Slava Ukraine!
237,duLRstofvj0,Nakir Tutuhsahid,Uraine loss
238,duLRstofvj0,hung nguyen,Don&#39;t shoot missile at russia just shoot at their warship instead
239,duLRstofvj0,Planet,"??? ?????? ????, ??? ??? ???? ??"
240,duLRstofvj0,Pamela Schlegel,The opening content of kids excitedly running out of their school while adults just casually stand by on the street. Believable.
241,duLRstofvj0,Richard St. John,This must be a terroris actiivity from Russia.
242,duLRstofvj0,Theresa1,Russia targets the innocent.
243,duLRstofvj0,Roman Filinov,Why are those tanks have nazzi cross on them ?
244,duLRstofvj0,Bryant F,Weapons manufactures and monopolies are loving it. Hail to the One who is absolutely more powerful.
245,t17O2AKa2FU,Anthony Porens,The Aussie PM handled that well.
246,t17O2AKa2FU,Nabih Mousharbash,Yeah in my country they will automatically own the land ?? and somehow the owner dies from natural causes
247,t17O2AKa2FU,Devan Snider,Ain&#39;t that the mate who shat himself in an Engadine maccas?
248,t17O2AKa2FU,Laurent Klein,"Lawn Enforcement, I guess."
249,t17O2AKa2FU,Alan Mcgill,That corrupted man must be in jail. Or dead.
250,t17O2AKa2FU,My Journey,If it happens in india that person will be rest in peace
251,t17O2AKa2FU,rock star,If that would have been russia or china that man&#39;s grave would have been in that same patch of grass ??????
252,t17O2AKa2FU,First name Last name,"If this happened in the US, his life would be over"
253,t17O2AKa2FU,phewyl,What an idiot PM
254,t17O2AKa2FU,Unique Poonia,??
255,t17O2AKa2FU,J,GET OFF MY LAWN. I felt like yelling that too mate.
256,t17O2AKa2FU,Roberts Brastins,This guy would be killed if this was in North Korea.<br>Im here from the ?red carpet doesn?t align the train? video from North Korea.<br>These two clips perfectly describe the absurdity of dictators. They view themselves as gods.
