Name,Value.videoId,Value.author,text
44,W4ZjbmTCP9E,Erin Pastorius,6 years later and this is still hilarious to watch??
45,W4ZjbmTCP9E,Hypnotic Skull,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=0m00s"">0:00</a> when you don?t know how to talk to girls"
46,W4ZjbmTCP9E,Simon Nielsen,5
47,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m08s"">11:08</a>"
48,W4ZjbmTCP9E,Willy B,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m09s"">11:09</a>"
49,W4ZjbmTCP9E,Asgard Ninja,I miss old Pewdiepie
50,W4ZjbmTCP9E,Asgard Ninja,This game is so strange
51,W4ZjbmTCP9E,Iforgottoburrythebody,Before meme review
52,W4ZjbmTCP9E,Gaming_Grim_Reaper,He does not use a controller
53,W4ZjbmTCP9E,Hero-Simp,Dont tell me what to do! ??
54,W4ZjbmTCP9E,rhonn's vlogs and video,What the hell are you seing
55,W4ZjbmTCP9E,Dr. Bender,anyone in 2019
56,W4ZjbmTCP9E,Guppy,I?m watching this in 2019 and oh my I miss this
57,W4ZjbmTCP9E,Kaitlyn Winslow,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m37s"">11:37</a> that made me laugh lol"
58,W4ZjbmTCP9E,DROP_DEAD_1989,"Laughed so hard at <a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=11m36s"">11:36</a> it was so slick he could hardly believe it ????????"
59,W4ZjbmTCP9E,Madison Perriton,Who is watching in 2018??
60,W4ZjbmTCP9E,Cheryl Purnell,"<a href=""https://www.youtube.com/watch?v=W4ZjbmTCP9E&amp;t=3m42s"">3:42</a><br><b>DON?T TELL ME WHAT TO DO!</b>"
61,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
62,BhkBifP4aiQ,Baka no Krow,Thats cool.
63,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
64,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
65,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
66,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
67,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
68,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
69,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
70,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
71,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
72,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
73,BhkBifP4aiQ,Baka no Krow,Thats cool.
74,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
75,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
76,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
77,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
78,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
79,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
80,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
81,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
82,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
83,BhkBifP4aiQ,mia mae,Cant stop watching I LIKE DUCK SALTYYYY
84,BhkBifP4aiQ,Baka no Krow,Thats cool.
85,BhkBifP4aiQ,Harold Daniel,Best fanfiction ever 
86,BhkBifP4aiQ,wildanemone,Am I the only one who found this hilarious and freaky?
87,BhkBifP4aiQ,Sketchy Qubox,I just love the plot twists XD
88,BhkBifP4aiQ,Blake Messina,It&#39;s so much better with Cry reading it exactly as it was apparently written. Animation is 100%
89,BhkBifP4aiQ,Gang_bana,haha So funny Pewds :)
90,BhkBifP4aiQ,Maisyn,"Had a bad day today, this changed my mood instantly, thank you guys! &lt;3"
91,BhkBifP4aiQ,MYLEGOSTUFF,Hilarious! I was laughing my ass off! How come you don&#39;t do much videos with Cry much like you used too? I miss you guys doing games together.
92,BhkBifP4aiQ,Daynger,How is there no comments... I think the world broke
93,BhkBifP4aiQ,Mushy Moo,"no words, just laughter (hope i spelled that right) 030 fistbump pewds o(o-o)<del>o o</del>(030)o"
94,0bcrbx0e_Cg,Jayson Wallace,I?ll never forget the day I got introduced to Jake Hill from a pewdiepie video. Lol
95,0bcrbx0e_Cg,Sirenize,Imagine if this is the first thing PewDiePie teach to his kid.
96,0bcrbx0e_Cg,S5 go tank,"Man pewdie i know its strange , can u revisit this video"
97,0bcrbx0e_Cg,Saiyan,If I were a wamen I&#39;d feel respected
98,0bcrbx0e_Cg,EXPLAINED,Too much respect radiating from this one video
99,0bcrbx0e_Cg,Ichsan Rahmany,This is the best video from Pewds. Not a single dislike
100,0bcrbx0e_Cg,Xxx,Hi
101,0bcrbx0e_Cg,Teruhashi Kokomi,as a wahmen i have never felt more respekted
102,0bcrbx0e_Cg,BX56,Wahmen
103,0bcrbx0e_Cg,MasterPoom ??????????????.??.??????.?????????????,3 years later<br>If u respekt wamen<br>U r a simp
104,0bcrbx0e_Cg,AlvioHelixx,So felix is the pioneer of simpery
105,0bcrbx0e_Cg,bilal Twana,??
106,0bcrbx0e_Cg,Knysiek,uhm... simp?
107,0bcrbx0e_Cg,elfanawa EFNW,"Now it&#39;s 109M subs baby, daaaamn!"
108,0bcrbx0e_Cg,Ari-IMO,2021
109,0bcrbx0e_Cg,Rodrigo Correia,SIMP
110,0bcrbx0e_Cg,Anthony Casta,LETS RESPECT WOMEN TODAY!!!
111,0bcrbx0e_Cg,MJ C.,Past : respecc wamen<br>Now : SIIIIIIIIIMP
112,0bcrbx0e_Cg,Lil_Aeye,OMG<br>this rap is so cringe (IDK)
113,0bcrbx0e_Cg,Random Luck,"2021,we respekt wemen"
114,0bcrbx0e_Cg,Jayson Wallace,I?ll never forget the day I got introduced to Jake Hill from a pewdiepie video. Lol
115,0bcrbx0e_Cg,Sirenize,Imagine if this is the first thing PewDiePie teach to his kid.
116,0bcrbx0e_Cg,S5 go tank,"Man pewdie i know its strange , can u revisit this video"
117,0bcrbx0e_Cg,Saiyan,If I were a wamen I&#39;d feel respected
118,0bcrbx0e_Cg,EXPLAINED,Too much respect radiating from this one video
119,0bcrbx0e_Cg,Ichsan Rahmany,This is the best video from Pewds. Not a single dislike
120,0bcrbx0e_Cg,Xxx,Hi
121,0bcrbx0e_Cg,Teruhashi Kokomi,as a wahmen i have never felt more respekted
122,0bcrbx0e_Cg,BX56,Wahmen
123,0bcrbx0e_Cg,MasterPoom ??????????????.??.??????.?????????????,3 years later<br>If u respekt wamen<br>U r a simp
124,0bcrbx0e_Cg,AlvioHelixx,So felix is the pioneer of simpery
125,0bcrbx0e_Cg,bilal Twana,??
126,0bcrbx0e_Cg,Knysiek,uhm... simp?
127,0bcrbx0e_Cg,elfanawa EFNW,"Now it&#39;s 109M subs baby, daaaamn!"
128,0bcrbx0e_Cg,Ari-IMO,2021
129,0bcrbx0e_Cg,Rodrigo Correia,SIMP
130,0bcrbx0e_Cg,Anthony Casta,LETS RESPECT WOMEN TODAY!!!
131,0bcrbx0e_Cg,MJ C.,Past : respecc wamen<br>Now : SIIIIIIIIIMP
132,0bcrbx0e_Cg,Lil_Aeye,OMG<br>this rap is so cringe (IDK)
133,0bcrbx0e_Cg,Random Luck,"2021,we respekt wemen"
134,0bcrbx0e_Cg,Jayson Wallace,I?ll never forget the day I got introduced to Jake Hill from a pewdiepie video. Lol
135,0bcrbx0e_Cg,Sirenize,Imagine if this is the first thing PewDiePie teach to his kid.
136,0bcrbx0e_Cg,S5 go tank,"Man pewdie i know its strange , can u revisit this video"
137,0bcrbx0e_Cg,Saiyan,If I were a wamen I&#39;d feel respected
138,0bcrbx0e_Cg,EXPLAINED,Too much respect radiating from this one video
139,0bcrbx0e_Cg,Ichsan Rahmany,This is the best video from Pewds. Not a single dislike
140,0bcrbx0e_Cg,Xxx,Hi
141,0bcrbx0e_Cg,Teruhashi Kokomi,as a wahmen i have never felt more respekted
142,0bcrbx0e_Cg,BX56,Wahmen
143,0bcrbx0e_Cg,MasterPoom ??????????????.??.??????.?????????????,3 years later<br>If u respekt wamen<br>U r a simp
144,0bcrbx0e_Cg,AlvioHelixx,So felix is the pioneer of simpery
145,0bcrbx0e_Cg,bilal Twana,??
146,0bcrbx0e_Cg,Knysiek,uhm... simp?
147,0bcrbx0e_Cg,elfanawa EFNW,"Now it&#39;s 109M subs baby, daaaamn!"
148,0bcrbx0e_Cg,Ari-IMO,2021
149,0bcrbx0e_Cg,Rodrigo Correia,SIMP
150,0bcrbx0e_Cg,Anthony Casta,LETS RESPECT WOMEN TODAY!!!
151,0bcrbx0e_Cg,MJ C.,Past : respecc wamen<br>Now : SIIIIIIIIIMP
152,0bcrbx0e_Cg,Lil_Aeye,OMG<br>this rap is so cringe (IDK)
153,0bcrbx0e_Cg,Random Luck,"2021,we respekt wemen"
154,0bcrbx0e_Cg,Jayson Wallace,I?ll never forget the day I got introduced to Jake Hill from a pewdiepie video. Lol
155,0bcrbx0e_Cg,Sirenize,Imagine if this is the first thing PewDiePie teach to his kid.
156,0bcrbx0e_Cg,S5 go tank,"Man pewdie i know its strange , can u revisit this video"
157,0bcrbx0e_Cg,Saiyan,If I were a wamen I&#39;d feel respected
158,0bcrbx0e_Cg,EXPLAINED,Too much respect radiating from this one video
159,0bcrbx0e_Cg,Ichsan Rahmany,This is the best video from Pewds. Not a single dislike
160,0bcrbx0e_Cg,Xxx,Hi
161,0bcrbx0e_Cg,Teruhashi Kokomi,as a wahmen i have never felt more respekted
162,0bcrbx0e_Cg,BX56,Wahmen
163,0bcrbx0e_Cg,MasterPoom ??????????????.??.??????.?????????????,3 years later<br>If u respekt wamen<br>U r a simp
164,0bcrbx0e_Cg,AlvioHelixx,So felix is the pioneer of simpery
165,0bcrbx0e_Cg,bilal Twana,??
166,0bcrbx0e_Cg,Knysiek,uhm... simp?
167,0bcrbx0e_Cg,elfanawa EFNW,"Now it&#39;s 109M subs baby, daaaamn!"
168,0bcrbx0e_Cg,Ari-IMO,2021
169,0bcrbx0e_Cg,Rodrigo Correia,SIMP
170,0bcrbx0e_Cg,Anthony Casta,LETS RESPECT WOMEN TODAY!!!
171,0bcrbx0e_Cg,MJ C.,Past : respecc wamen<br>Now : SIIIIIIIIIMP
172,0bcrbx0e_Cg,Lil_Aeye,OMG<br>this rap is so cringe (IDK)
173,0bcrbx0e_Cg,Random Luck,"2021,we respekt wemen"
174,5pEPpNpbnCI,Just Some Wander,I?m old Jesus
175,5pEPpNpbnCI,Josue Paretas,CRINGEEE
176,5pEPpNpbnCI,???????? ????????? ????,Nice work
177,5pEPpNpbnCI,Robert Smith,Good times
178,5pEPpNpbnCI,OnionSlice,Bro i miss pewds?? .... the old one
179,5pEPpNpbnCI,Payton Taylor Houdini Gaming,God and jesus
180,5pEPpNpbnCI,Jacob Lawson,I love this song.
181,5pEPpNpbnCI,AMAR DIABLO,6 years Huh?
182,5pEPpNpbnCI,Squidhead11,i remember i was just sitting in my dads car listening too this
183,5pEPpNpbnCI,The Royal Ace,"6 years later, and still a banger"
184,5pEPpNpbnCI,ZLL99,This is the best song I?ve ever heard.
185,5pEPpNpbnCI,Anil Paul,Miss the old pewdz
186,5pEPpNpbnCI,Matthew Avery,"So, genuine question. Is the lyrics actually &quot;... everyone just wants to fist this guy.&quot;? Or am I just that dirty minded?"
187,5pEPpNpbnCI,Kim Solivio,this used to be my alarm back in high school
188,5pEPpNpbnCI,Tatsu Kitagawa,"Hello, nostalgia."
189,5pEPpNpbnCI,Ashraf Ashkar,2023 gang?
190,5pEPpNpbnCI,Husko Le Husky,i kinda remember when i used to watch pewds<br><br><br>i used to listen to this song so many times...i think it was around when it came out?
191,5pEPpNpbnCI,Wesker Stsrs,BROFIST
192,5pEPpNpbnCI,Governing Cone,Bro this is epic ?
193,5pEPpNpbnCI,TrueAxo,Anyone is 2023?!?
194,5pEPpNpbnCI,Just Some Wander,I?m old Jesus
195,5pEPpNpbnCI,Josue Paretas,CRINGEEE
196,5pEPpNpbnCI,???????? ????????? ????,Nice work
197,5pEPpNpbnCI,Robert Smith,Good times
198,5pEPpNpbnCI,OnionSlice,Bro i miss pewds?? .... the old one
199,5pEPpNpbnCI,Payton Taylor Houdini Gaming,God and jesus
200,5pEPpNpbnCI,Jacob Lawson,I love this song.
201,5pEPpNpbnCI,AMAR DIABLO,6 years Huh?
202,5pEPpNpbnCI,Squidhead11,i remember i was just sitting in my dads car listening too this
203,5pEPpNpbnCI,The Royal Ace,"6 years later, and still a banger"
204,5pEPpNpbnCI,ZLL99,This is the best song I?ve ever heard.
205,5pEPpNpbnCI,Anil Paul,Miss the old pewdz
206,5pEPpNpbnCI,Matthew Avery,"So, genuine question. Is the lyrics actually &quot;... everyone just wants to fist this guy.&quot;? Or am I just that dirty minded?"
207,5pEPpNpbnCI,Kim Solivio,this used to be my alarm back in high school
208,5pEPpNpbnCI,Tatsu Kitagawa,"Hello, nostalgia."
209,5pEPpNpbnCI,Ashraf Ashkar,2023 gang?
210,5pEPpNpbnCI,Husko Le Husky,i kinda remember when i used to watch pewds<br><br><br>i used to listen to this song so many times...i think it was around when it came out?
211,5pEPpNpbnCI,Wesker Stsrs,BROFIST
212,5pEPpNpbnCI,Governing Cone,Bro this is epic ?
213,5pEPpNpbnCI,TrueAxo,Anyone is 2023?!?
214,5pEPpNpbnCI,Just Some Wander,I?m old Jesus
215,5pEPpNpbnCI,Josue Paretas,CRINGEEE
216,5pEPpNpbnCI,???????? ????????? ????,Nice work
217,5pEPpNpbnCI,Robert Smith,Good times
218,5pEPpNpbnCI,OnionSlice,Bro i miss pewds?? .... the old one
219,5pEPpNpbnCI,Payton Taylor Houdini Gaming,God and jesus
220,5pEPpNpbnCI,Jacob Lawson,I love this song.
221,5pEPpNpbnCI,AMAR DIABLO,6 years Huh?
222,5pEPpNpbnCI,Squidhead11,i remember i was just sitting in my dads car listening too this
223,5pEPpNpbnCI,The Royal Ace,"6 years later, and still a banger"
224,5pEPpNpbnCI,ZLL99,This is the best song I?ve ever heard.
225,5pEPpNpbnCI,Anil Paul,Miss the old pewdz
226,5pEPpNpbnCI,Matthew Avery,"So, genuine question. Is the lyrics actually &quot;... everyone just wants to fist this guy.&quot;? Or am I just that dirty minded?"
227,5pEPpNpbnCI,Kim Solivio,this used to be my alarm back in high school
228,5pEPpNpbnCI,Tatsu Kitagawa,"Hello, nostalgia."
229,5pEPpNpbnCI,Ashraf Ashkar,2023 gang?
230,5pEPpNpbnCI,Husko Le Husky,i kinda remember when i used to watch pewds<br><br><br>i used to listen to this song so many times...i think it was around when it came out?
231,5pEPpNpbnCI,Wesker Stsrs,BROFIST
232,5pEPpNpbnCI,Governing Cone,Bro this is epic ?
233,5pEPpNpbnCI,TrueAxo,Anyone is 2023?!?
234,5pEPpNpbnCI,Just Some Wander,I?m old Jesus
235,5pEPpNpbnCI,Josue Paretas,CRINGEEE
236,5pEPpNpbnCI,???????? ????????? ????,Nice work
237,5pEPpNpbnCI,Robert Smith,Good times
238,5pEPpNpbnCI,OnionSlice,Bro i miss pewds?? .... the old one
239,5pEPpNpbnCI,Payton Taylor Houdini Gaming,God and jesus
240,5pEPpNpbnCI,Jacob Lawson,I love this song.
241,5pEPpNpbnCI,AMAR DIABLO,6 years Huh?
242,5pEPpNpbnCI,Squidhead11,i remember i was just sitting in my dads car listening too this
243,5pEPpNpbnCI,The Royal Ace,"6 years later, and still a banger"
244,5pEPpNpbnCI,ZLL99,This is the best song I?ve ever heard.
245,5pEPpNpbnCI,Anil Paul,Miss the old pewdz
246,5pEPpNpbnCI,Matthew Avery,"So, genuine question. Is the lyrics actually &quot;... everyone just wants to fist this guy.&quot;? Or am I just that dirty minded?"
247,5pEPpNpbnCI,Kim Solivio,this used to be my alarm back in high school
248,5pEPpNpbnCI,Tatsu Kitagawa,"Hello, nostalgia."
249,5pEPpNpbnCI,Ashraf Ashkar,2023 gang?
250,5pEPpNpbnCI,Husko Le Husky,i kinda remember when i used to watch pewds<br><br><br>i used to listen to this song so many times...i think it was around when it came out?
251,5pEPpNpbnCI,Wesker Stsrs,BROFIST
252,5pEPpNpbnCI,Governing Cone,Bro this is epic ?
253,5pEPpNpbnCI,TrueAxo,Anyone is 2023?!?
254,5pEPpNpbnCI,Just Some Wander,I?m old Jesus
255,5pEPpNpbnCI,Josue Paretas,CRINGEEE
256,5pEPpNpbnCI,???????? ????????? ????,Nice work
257,5pEPpNpbnCI,Robert Smith,Good times
258,5pEPpNpbnCI,OnionSlice,Bro i miss pewds?? .... the old one
259,5pEPpNpbnCI,Payton Taylor Houdini Gaming,God and jesus
260,5pEPpNpbnCI,Jacob Lawson,I love this song.
261,5pEPpNpbnCI,AMAR DIABLO,6 years Huh?
262,5pEPpNpbnCI,Squidhead11,i remember i was just sitting in my dads car listening too this
263,5pEPpNpbnCI,The Royal Ace,"6 years later, and still a banger"
264,5pEPpNpbnCI,ZLL99,This is the best song I?ve ever heard.
265,5pEPpNpbnCI,Anil Paul,Miss the old pewdz
266,5pEPpNpbnCI,Matthew Avery,"So, genuine question. Is the lyrics actually &quot;... everyone just wants to fist this guy.&quot;? Or am I just that dirty minded?"
267,5pEPpNpbnCI,Kim Solivio,this used to be my alarm back in high school
268,5pEPpNpbnCI,Tatsu Kitagawa,"Hello, nostalgia."
269,5pEPpNpbnCI,Ashraf Ashkar,2023 gang?
270,5pEPpNpbnCI,Husko Le Husky,i kinda remember when i used to watch pewds<br><br><br>i used to listen to this song so many times...i think it was around when it came out?
271,5pEPpNpbnCI,Wesker Stsrs,BROFIST
272,5pEPpNpbnCI,Governing Cone,Bro this is epic ?
273,5pEPpNpbnCI,TrueAxo,Anyone is 2023?!?
274,D2Nja7c_d6k,TABtowin,Jimmy was a Savage
275,D2Nja7c_d6k,SumOfIt,That guy on the right has good aim lol
276,D2Nja7c_d6k,rafinol13,???? ??
277,D2Nja7c_d6k,Henry Owen,those two are arguably the best duo
278,D2Nja7c_d6k,A SpongeBob god??,The wall wall said oof lol
279,D2Nja7c_d6k,Pieter de Brauw,Always the American walls
280,D2Nja7c_d6k,SEVEN CHANNEL,<b>c h i c k e n s</b>
281,D2Nja7c_d6k,Hafiy Hamdani,The ball go into the backroom
282,D2Nja7c_d6k,Cp12,BRO YOUR Wall
283,D2Nja7c_d6k,victimisa,bro throw the item in the wall so hard ??
284,D2Nja7c_d6k,Chickpea the Frenchie,This reminds me of how ridiculous
285,D2Nja7c_d6k,sheena hassan,Tereq nutmegged himself ??
286,D2Nja7c_d6k,mark anthony rodico,The wall gets break
287,D2Nja7c_d6k,Thebigman,Is anyone talking about the hole in the wall?
288,D2Nja7c_d6k,Bertina Wolfe,??????????????????
289,D2Nja7c_d6k,L I O N  H E A R T ,MY BROTHER WON
290,D2Nja7c_d6k,Gaming Creeper,Mr beasts new crew
291,D2Nja7c_d6k,rosenberg1144,Little Coaching tip jimmy: move your aim a thumb (or inch or 1/12 of a foot or about a penis&#39; width or whatever! Your measuring system sucks... 2.5 cm??) to the right.
292,D2Nja7c_d6k,Sam Daniel.g,Pls buy me an iPhone??
293,D2Nja7c_d6k,Shotman999 _,Bro had to get Tarik out ??
294,UPhxU9J46Qk,Pedro Limah,Tamo Mr.beast
295,UPhxU9J46Qk,????? ????,? ????? ?? ???????? ?????
296,UPhxU9J46Qk,Arnold Cacal jr.,Mr. Beeast im sub to you
297,UPhxU9J46Qk,Amanda Hopkins,??????
298,UPhxU9J46Qk,orange,Omg mr beast. Shut up
299,UPhxU9J46Qk,???,"Or lick the seeds it&#39;s sweeter, here in Nigeria we plant them"
300,UPhxU9J46Qk,Fernando Jr,And cocoa from Central America
301,UPhxU9J46Qk,Spin'glass Hydra,Did anybody tell him that raw cacao is poisonous.....???
302,UPhxU9J46Qk,Lee Keyybum,Something about chocolate:<br>The mushrooms sitting in mine: ????
303,UPhxU9J46Qk,Duckzy,Jesus is king
304,UPhxU9J46Qk,uglyduckling123o,Plant it ??
305,UPhxU9J46Qk,Nezal Mohammed,Bro my family has infinite cacao pod
306,UPhxU9J46Qk,OH?SHEILA THOMAS,?
307,UPhxU9J46Qk,Bruce Canerday,Nick was trying to interrupt mr beast and say the raw cacal seed was better
308,UPhxU9J46Qk,Gonira2010,Why even try it when you could eat McDonald?s
309,UPhxU9J46Qk,hi,?????????? they think that?s were chocolate comes from it comes from coco beans
310,UPhxU9J46Qk,Hailey Workman,"You?re a B word, Jimmy"
311,UPhxU9J46Qk,Imad Ismail,Me: see mom chocolate is a fruit <br>My mom: ._.
312,UPhxU9J46Qk,ArmandoArmango,"It seems to be yummy, but in reality..."
313,UPhxU9J46Qk,billbong56,How were them nuts huh
314,UPhxU9J46Qk,Pedro Limah,Tamo Mr.beast
315,UPhxU9J46Qk,????? ????,? ????? ?? ???????? ?????
316,UPhxU9J46Qk,Arnold Cacal jr.,Mr. Beeast im sub to you
317,UPhxU9J46Qk,Amanda Hopkins,??????
318,UPhxU9J46Qk,orange,Omg mr beast. Shut up
319,UPhxU9J46Qk,???,"Or lick the seeds it&#39;s sweeter, here in Nigeria we plant them"
320,UPhxU9J46Qk,Fernando Jr,And cocoa from Central America
321,UPhxU9J46Qk,Spin'glass Hydra,Did anybody tell him that raw cacao is poisonous.....???
322,UPhxU9J46Qk,Lee Keyybum,Something about chocolate:<br>The mushrooms sitting in mine: ????
323,UPhxU9J46Qk,Duckzy,Jesus is king
324,UPhxU9J46Qk,uglyduckling123o,Plant it ??
325,UPhxU9J46Qk,Nezal Mohammed,Bro my family has infinite cacao pod
326,UPhxU9J46Qk,OH?SHEILA THOMAS,?
327,UPhxU9J46Qk,Bruce Canerday,Nick was trying to interrupt mr beast and say the raw cacal seed was better
328,UPhxU9J46Qk,Gonira2010,Why even try it when you could eat McDonald?s
329,UPhxU9J46Qk,hi,?????????? they think that?s were chocolate comes from it comes from coco beans
330,UPhxU9J46Qk,Hailey Workman,"You?re a B word, Jimmy"
331,UPhxU9J46Qk,Imad Ismail,Me: see mom chocolate is a fruit <br>My mom: ._.
332,UPhxU9J46Qk,ArmandoArmango,"It seems to be yummy, but in reality..."
333,UPhxU9J46Qk,billbong56,How were them nuts huh
334,rbywEE2g3Ns,chris4chri5 and br4nbr3n,Is beast buger in Canada
335,rbywEE2g3Ns,Animal vs saude,A que  Inocente de Mo�ambique sou seu f? <br>Gosto muito do seus trabalhos
336,rbywEE2g3Ns,freaks bully house kennel,wot love.
337,rbywEE2g3Ns,freaks bully house kennel,wot love.
338,rbywEE2g3Ns,freaks bully house kennel,wot love.
339,rbywEE2g3Ns,Sleepygirl,These just make me giggle
340,rbywEE2g3Ns,Mardan Harki,Poor guy he rage ??
341,rbywEE2g3Ns,menghapus jejak setan,????????
342,rbywEE2g3Ns,The Dark Lord,Please get a mr beast burger made in mt pleasant tx
343,rbywEE2g3Ns,Jessa Rose,Got eeem
344,rbywEE2g3Ns,?????? ??????????,????????????????????????????????????????????????????????????????????????????????????????
